house,total_area,built_area,bedrooms,bathrooms,zone_east,zone_north,zone_northeast,zone_rural east,zone_rural west,zone_south,zone_southeast,zone_west
1,420.0,229.0,5,2,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,341.0,321.0,7,2,0,0,0,0,0,0,0,0
1,135.0,124.0,3,3,0,0,0,0,0,0,0,1
0,64.0,64.0,1,1,0,0,1,0,0,0,0,0
0,25.0,25.0,3,2,0,0,1,0,0,0,0,0
1,5000.0,314.0,3,2,0,0,0,0,1,0,0,0
1,170.0,140.0,3,3,0,0,0,0,0,0,0,1
1,234.95,126.0,4,2,0,1,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,0,1,0,0,0,0
0,42.0,42.0,2,1,0,0,0,0,0,0,0,0
1,260.0,200.0,5,4,0,0,1,0,0,0,0,0
0,91.3,91.3,3,2,0,0,0,1,0,0,0,0
1,320.0,180.0,3,2,0,0,0,0,0,1,0,0
1,900.0,200.0,4,3,0,0,0,1,0,0,0,0
1,5200.0,240.0,4,4,0,0,0,0,1,0,0,0
0,50.0,50.0,2,1,0,0,0,0,0,1,0,0
1,312.0,140.0,4,3,0,0,0,0,0,1,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,300.0,140.0,3,3,0,0,1,0,0,0,0,0
1,98.0,86.0,3,2,0,0,0,0,0,0,1,0
0,35.0,35.0,1,1,1,0,0,0,0,0,0,0
0,43.0,43.0,3,1,0,0,0,0,0,0,0,1
1,1400.0,500.0,4,5,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,250.0,225.0,2,1,0,1,0,0,0,0,0,0
1,210.0,100.0,4,3,0,0,0,0,1,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
1,540.0,65.0,3,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,99.0,99.0,3,2,1,0,0,0,0,0,0,0
0,42.0,42.0,1,1,1,0,0,0,0,0,0,0
1,226.0,160.0,4,4,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,78.0,78.0,3,1,1,0,0,0,0,0,0,0
0,300.0,300.0,3,4,0,0,0,1,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
0,84.0,84.0,2,2,1,0,0,0,0,0,0,0
1,264.0,120.0,4,2,0,0,0,0,0,1,0,0
1,1600.0,420.0,4,4,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,100.0,70.0,4,2,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,100.0,90.0,4,2,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
1,100.0,100.0,6,4,0,0,0,0,0,1,0,0
0,41.0,41.0,1,1,0,0,0,0,0,0,0,0
0,57.0,57.0,3,1,1,0,0,0,0,0,0,0
0,90.0,90.0,2,2,0,0,1,0,0,0,0,0
0,170.0,170.0,4,4,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
1,218.4,158.73,1,2,0,0,0,0,0,1,0,0
0,820.0,820.0,3,4,0,0,1,0,0,0,0,0
1,275.0,105.0,4,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,0,1,0,0,0,0,0,0
1,110.0,200.0,4,2,0,0,0,0,0,0,0,1
0,55.0,55.0,2,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
1,88.0,88.0,4,2,0,1,0,0,0,0,0,0
1,120.0,89.0,4,2,0,0,0,0,0,0,0,1
1,128.0,120.0,5,4,0,0,0,0,0,0,0,1
1,262.0,90.0,3,1,0,1,0,0,0,0,0,0
0,100.0,100.0,4,2,0,0,0,0,0,0,1,0
1,146.0,112.0,3,2,0,0,0,0,0,0,0,1
0,56.0,56.0,3,1,0,0,0,0,0,1,0,0
0,63.0,63.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
0,30.0,30.0,1,1,0,0,0,0,0,0,0,0
1,1980.0,590.0,5,4,0,0,1,0,0,0,0,0
1,921.0,427.0,6,5,0,0,1,0,0,0,0,0
1,280.0,115.0,3,3,0,0,0,0,0,0,0,1
0,67.0,67.0,3,2,0,0,0,0,0,0,0,1
1,350.0,160.0,5,3,0,0,0,0,0,1,0,0
0,64.0,64.0,3,2,0,0,0,0,0,1,0,0
0,124.0,124.0,2,2,0,0,1,0,0,0,0,0
1,273.0,99.0,3,3,0,0,0,0,1,0,0,0
1,162.0,211.0,3,3,0,0,0,0,0,0,1,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
1,126.0,76.0,3,3,0,0,0,0,0,0,1,0
1,1000.0,125.0,4,3,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
1,136.0,123.0,5,3,0,0,0,0,0,0,1,0
0,73.0,73.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,1,0,0,0,0,0
1,109.0,35.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,70.0,70.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,50.0,50.0,2,2,1,0,0,0,0,0,0,0
1,400.0,159.0,4,4,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
1,85.0,102.0,2,2,0,1,0,0,0,0,0,0
1,690.0,205.0,4,2,1,0,0,0,0,0,0,0
0,116.0,116.0,4,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,230.0,130.0,4,2,0,0,0,0,0,0,0,1
1,3100.0,850.0,8,7,0,0,0,1,0,0,0,0
0,60.0,60.0,3,1,0,0,0,0,0,0,1,0
0,21.73,21.73,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
1,180.0,135.0,3,2,1,0,0,0,0,0,0,0
1,175.0,125.0,4,2,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
1,483.0,330.0,4,4,0,0,1,0,0,0,0,0
0,47.0,47.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,413.0,212.0,5,4,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
1,173.0,100.0,3,3,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
1,122.0,89.0,4,3,0,0,0,0,0,0,0,1
1,200.0,98.0,2,2,0,0,0,0,0,0,1,0
1,5000.0,363.0,6,7,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
1,11701.0,490.0,6,5,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,380.0,200.0,4,2,0,0,0,0,0,0,0,1
1,1000.0,230.0,5,3,0,0,0,0,0,0,1,0
1,276.0,154.0,5,2,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
0,45.27,45.27,1,1,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,37.0,37.0,1,1,0,0,0,0,0,0,0,1
0,200.0,200.0,3,2,0,0,1,0,0,0,0,0
1,95.0,65.0,3,3,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,112.93,112.93,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,190.0,183.0,5,1,0,0,0,0,0,0,0,1
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
0,33.0,33.0,1,1,0,0,0,0,0,0,0,0
1,90.0,56.0,3,1,0,0,0,0,0,0,0,1
0,140.0,140.0,3,2,1,0,0,0,0,0,0,0
1,134.0,100.0,4,2,0,0,0,0,0,0,1,0
1,565.0,262.0,6,3,0,0,1,0,0,0,0,0
0,64.0,64.0,4,2,0,0,1,0,0,0,0,0
1,90.0,60.0,3,3,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,1,0,0,0,0,0
0,47.0,47.0,3,1,0,0,0,0,0,1,0,0
0,42.0,42.0,2,1,0,0,0,0,0,0,1,0
0,80.0,80.0,3,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
0,151.0,151.0,4,3,0,0,1,0,0,0,0,0
1,180.0,93.0,4,3,0,0,0,0,1,0,0,0
0,48.0,48.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,2,1,0,1,0,0,0,0,0,0
1,787.0,340.0,4,5,0,0,1,0,0,0,0,0
1,860.0,320.0,5,4,0,0,1,0,0,0,0,0
1,234.0,133.0,5,3,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,30.0,30.0,1,1,0,0,0,0,0,0,0,0
1,71.0,79.0,4,1,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
0,65.0,65.0,3,2,0,0,0,0,0,0,0,0
0,52.0,52.0,1,1,0,0,0,0,0,0,0,0
0,49.0,49.0,3,1,0,1,0,0,0,0,0,0
1,5000.0,240.0,6,4,0,0,0,0,1,0,0,0
0,64.0,64.0,1,1,1,0,0,0,0,0,0,0
1,1650.0,290.0,5,4,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
1,301.0,163.0,6,3,0,0,1,0,0,0,0,0
1,120.0,80.0,2,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,290.0,90.0,3,1,0,0,0,0,0,0,1,0
0,125.0,125.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,66.0,66.0,3,2,0,0,0,0,0,1,0,0
0,64.0,64.0,3,2,0,0,0,0,0,1,0,0
0,93.0,93.0,2,2,0,0,1,0,0,0,0,0
1,152.0,125.0,3,2,0,0,0,0,0,0,0,0
1,287.0,140.0,4,3,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,280.0,180.0,4,4,0,0,1,0,0,0,0,0
0,40.0,40.0,2,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,3,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,48.0,48.0,2,1,0,0,0,0,0,0,0,1
1,136.0,74.0,3,2,0,0,0,0,1,0,0,0
1,128.0,146.0,5,1,0,0,0,0,0,0,1,0
0,350.0,350.0,4,4,0,0,1,0,0,0,0,0
0,60.0,60.0,2,2,0,0,0,0,0,1,0,0
0,56.0,56.0,2,2,0,0,0,0,0,0,0,0
1,147.0,177.0,3,2,0,0,0,0,0,0,0,0
1,170.0,134.0,5,2,0,0,0,0,0,0,0,1
1,108.0,82.0,3,2,0,0,0,0,0,0,1,0
1,433.0,187.0,4,3,0,0,1,0,0,0,0,0
1,180.0,147.0,4,4,0,0,0,0,0,0,1,0
0,59.0,59.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,630.0,230.0,4,4,0,0,0,1,0,0,0,0
1,7000.0,66.0,2,6,0,0,0,0,1,0,0,0
0,31.0,31.0,1,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,79.0,79.0,3,2,0,0,0,0,0,0,1,0
0,46.0,46.0,2,2,0,0,0,0,0,0,0,0
0,50.0,50.0,2,2,0,0,1,0,0,0,0,0
1,1000.0,260.0,9,3,0,0,0,0,1,0,0,0
1,400.0,130.0,3,2,0,1,0,0,0,0,0,0
1,64.0,56.0,2,1,1,0,0,0,0,0,0,0
0,40.0,40.0,1,1,1,0,0,0,0,0,0,0
1,5650.0,100.0,3,2,0,0,0,0,1,0,0,0
0,32.0,32.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,32.32,32.32,1,1,0,0,0,0,0,0,0,0
0,36.0,36.0,1,1,0,0,0,0,0,0,0,0
0,52.0,52.0,3,1,1,0,0,0,0,0,0,0
0,72.0,72.0,3,3,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,48.6,48.6,2,1,0,1,0,0,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
1,5000.0,139.0,4,3,0,0,0,1,0,0,0,0
0,42.0,42.0,2,1,0,1,0,0,0,0,0,0
0,61.0,61.0,3,2,0,0,0,0,0,0,0,0
1,60.0,60.0,4,3,0,0,0,0,0,1,0,0
1,572.0,555.0,6,2,0,0,1,0,0,0,0,0
0,39.0,39.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,1,0,0,0,0,0
1,330.0,135.0,3,2,1,0,0,0,0,0,0,0
0,120.0,120.0,4,3,0,0,0,0,0,0,0,0
1,370.0,150.0,3,3,0,0,0,0,1,0,0,0
0,103.0,103.0,3,2,0,0,1,0,0,0,0,0
1,270.0,170.0,4,2,0,0,0,0,0,1,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
0,75.0,75.0,3,2,1,0,0,0,0,0,0,0
0,29.0,29.0,1,1,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,200.0,130.0,5,2,1,0,0,0,0,0,0,0
0,45.0,45.0,2,1,0,0,0,0,0,1,0,0
0,39.0,39.0,1,1,0,0,0,0,0,0,0,1
1,120.0,110.0,4,2,0,0,0,0,0,0,0,1
1,300.0,170.0,4,3,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,700.0,418.0,5,4,0,0,0,1,0,0,0,0
0,74.0,74.0,2,2,0,0,0,0,0,0,0,0
0,88.0,88.0,3,1,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,220.0,140.0,4,3,1,0,0,0,0,0,0,0
0,35.0,35.0,1,1,0,0,0,0,0,0,0,0
1,70.0,128.0,4,2,0,0,0,0,0,0,0,0
0,64.0,64.0,4,3,0,0,1,0,0,0,0,0
0,92.0,92.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,104.0,54.0,2,1,0,0,0,0,1,0,0,0
1,908.0,247.0,4,5,0,0,0,1,0,0,0,0
1,260.0,198.0,5,4,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,128.0,42.0,3,1,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,5000.0,265.0,6,7,0,0,0,1,0,0,0,0
0,98.0,98.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
0,78.0,78.0,3,2,0,0,0,0,0,0,0,0
0,97.0,97.0,2,1,0,0,0,0,0,0,0,1
1,1125.0,300.0,10,4,0,0,0,0,1,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,100.0,75.0,3,1,0,0,0,0,0,0,1,0
0,52.0,52.0,2,1,0,1,0,0,0,0,0,0
0,43.0,43.0,1,1,0,0,0,0,0,0,0,0
0,35.0,35.0,1,1,0,0,1,0,0,0,0,0
0,104.0,104.0,3,2,0,0,1,0,0,0,0,0
0,157.54,157.54,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,29.0,29.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,45.0,45.0,2,2,0,0,0,0,0,0,0,0
1,263.0,237.0,4,2,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,34.84,34.84,1,1,0,0,0,0,0,0,0,0
1,240.0,122.0,3,3,0,1,0,0,0,0,0,0
1,5300.0,322.0,4,4,0,0,0,0,1,0,0,0
1,20000.0,65.0,3,1,0,0,0,0,1,0,0,0
0,131.63,131.63,2,3,0,0,1,0,0,0,0,0
0,39.0,39.0,1,1,0,0,1,0,0,0,0,0
1,110.0,66.0,3,2,0,0,0,1,0,0,0,0
0,91.32,91.32,2,2,0,0,0,1,0,0,0,0
1,5000.0,240.0,7,3,0,0,0,0,1,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,39.0,39.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,32.0,32.0,1,1,0,1,0,0,0,0,0,0
1,535.0,202.0,8,4,1,0,0,0,0,0,0,0
1,265.0,85.0,3,1,0,0,0,1,0,0,0,0
0,64.0,64.0,4,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,1,0,0,0,0,0,0,0
1,178.0,105.0,4,3,0,0,0,0,0,0,1,0
0,35.0,35.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,40.0,40.0,2,1,0,0,0,0,0,0,0,0
0,32.0,32.0,1,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,105.0,105.0,3,2,0,0,0,0,0,1,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,76.0,76.0,3,2,0,0,1,0,0,0,0,0
0,57.0,57.0,2,1,0,1,0,0,0,0,0,0
1,380.0,180.0,4,3,0,0,1,0,0,0,0,0
0,60.0,60.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,1700.0,1000.0,10,5,0,0,0,0,1,0,0,0
0,112.0,112.0,4,2,1,0,0,0,0,0,0,0
0,55.0,55.0,1,1,0,0,0,0,0,0,1,0
0,64.0,64.0,2,1,0,1,0,0,0,0,0,0
0,64.0,64.0,3,1,0,0,0,0,0,0,1,0
0,47.0,47.0,2,2,0,0,0,0,0,0,0,0
0,80.0,80.0,3,2,0,1,0,0,0,0,0,0
0,71.0,71.0,3,1,0,0,1,0,0,0,0,0
0,135.0,135.0,3,3,0,0,1,0,0,0,0,0
0,41.0,41.0,1,1,0,0,0,0,0,0,1,0
0,57.0,57.0,2,2,0,0,0,0,0,0,0,0
1,309.0,184.0,4,2,0,0,1,0,0,0,0,0
1,220.0,65.0,3,2,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
1,5600.0,250.0,3,2,0,0,0,0,1,0,0,0
1,386.0,180.0,5,4,0,0,0,0,0,0,1,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.9,64.9,2,2,0,0,0,0,0,1,0,0
1,465.0,260.0,4,3,0,1,0,0,0,0,0,0
1,560.0,202.0,5,4,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,350.0,190.0,5,4,1,0,0,0,0,0,0,0
1,700.0,304.0,3,1,1,0,0,0,0,0,0,0
0,95.0,95.0,2,2,0,0,1,0,0,0,0,0
0,31.0,31.0,1,1,0,0,0,0,0,1,0,0
0,44.0,44.0,2,2,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,72.0,72.0,2,2,1,0,0,0,0,0,0,0
1,120.0,70.0,5,2,0,0,0,0,0,0,0,1
1,8915.0,215.0,4,2,0,0,0,1,0,0,0,0
1,1003.0,357.0,4,5,0,0,0,1,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
1,402.0,200.0,4,3,0,0,0,0,0,0,1,0
0,55.0,55.0,2,1,0,0,0,0,0,0,0,0
0,85.0,85.0,3,2,1,0,0,0,0,0,0,0
1,5000.0,510.0,6,5,0,0,0,0,1,0,0,0
1,208.0,90.0,3,2,0,0,0,0,0,1,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
1,717.0,140.0,3,3,0,0,0,0,0,0,0,1
0,36.0,36.0,1,1,0,0,0,0,0,0,0,0
1,480.0,140.0,4,4,0,0,0,1,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
1,5000.0,443.0,3,2,0,0,0,0,1,0,0,0
0,44.0,44.0,1,1,1,0,0,0,0,0,0,0
0,50.0,50.0,2,1,0,0,0,0,0,0,0,0
0,110.0,110.0,2,3,0,0,1,0,0,0,0,0
1,310.0,130.0,4,4,0,0,0,1,0,0,0,0
0,64.0,64.0,3,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,1,0,0,0,0
0,43.13,43.13,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,114.0,114.0,3,3,1,0,0,0,0,0,0,0
1,620.0,150.0,3,3,0,0,0,0,0,0,0,1
1,1200.0,340.0,4,6,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,60.0,60.0,2,2,0,0,0,0,0,0,1,0
0,40.0,40.0,2,1,0,0,0,0,0,0,0,0
0,42.69,42.69,1,1,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,94.0,70.0,4,2,0,0,0,0,0,0,0,1
0,52.15,52.15,1,1,0,0,1,0,0,0,0,0
0,58.0,58.0,2,2,0,0,0,0,0,0,1,0
1,356.0,154.0,4,4,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,99.0,99.0,3,2,0,0,1,0,0,0,0,0
0,90.0,90.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,38.0,38.0,1,1,0,0,1,0,0,0,0,0
1,4000.0,140.0,3,3,0,0,0,0,1,0,0,0
0,177.0,177.0,3,2,0,0,0,1,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
1,180.0,98.0,3,2,0,0,0,0,0,0,1,0
1,5000.0,700.0,8,8,0,0,0,0,1,0,0,0
1,100.0,56.0,3,2,0,0,0,0,0,0,0,1
0,49.0,49.0,3,2,0,0,0,0,0,0,1,0
1,187.0,134.0,3,3,0,0,0,0,0,0,1,0
0,99.0,99.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,4,3,0,0,0,0,0,1,0,0
0,44.0,44.0,2,2,0,0,0,0,0,0,0,0
1,160.0,100.5,3,1,1,0,0,0,0,0,0,0
0,25.0,25.0,3,2,0,0,1,0,0,0,0,0
0,36.0,36.0,1,1,0,0,0,0,0,0,0,1
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,110.0,140.0,4,2,0,0,0,0,0,0,0,1
1,1420.0,600.0,4,8,0,0,0,1,0,0,0,0
0,64.0,64.0,1,1,1,0,0,0,0,0,0,0
1,610.0,136.0,4,3,0,0,0,1,0,0,0,0
0,64.0,64.0,3,3,0,0,0,1,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,1
1,100.0,90.0,4,2,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,162.0,50.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,48.0,48.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
1,120.0,57.0,3,1,0,0,0,0,0,1,0,0
0,84.0,84.0,4,2,0,0,0,0,0,1,0,0
0,49.0,49.0,3,1,0,0,0,0,0,0,0,1
1,206.0,140.0,4,4,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
1,140.0,100.0,4,3,0,0,0,1,0,0,0,0
1,250.0,145.0,4,2,1,0,0,0,0,0,0,0
0,30.0,30.0,1,1,0,1,0,0,0,0,0,0
0,64.0,64.0,4,3,0,0,1,0,0,0,0,0
1,133.4,97.9,3,2,0,0,0,0,0,0,0,1
0,50.0,50.0,1,1,0,0,1,0,0,0,0,0
1,3937.42,600.0,6,5,0,0,0,1,0,0,0,0
0,64.0,64.0,4,3,0,0,1,0,0,0,0,0
0,25.0,25.0,3,2,0,0,1,0,0,0,0,0
0,216.0,216.0,3,3,0,0,1,0,0,0,0,0
1,900.0,240.0,4,4,0,0,0,1,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,52.0,52.0,1,1,1,0,0,0,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
1,200.0,75.0,3,1,0,0,0,0,0,0,1,0
1,180.0,140.0,4,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,1,0
0,22.0,22.0,1,1,0,0,0,0,0,0,0,1
0,40.0,40.0,1,1,0,0,1,0,0,0,0,0
0,35.0,35.0,1,1,0,0,0,0,0,0,0,0
1,350.0,240.0,4,3,0,1,0,0,0,0,0,0
1,97.0,72.0,3,3,0,0,0,0,0,0,0,1
0,28.0,28.0,1,1,0,1,0,0,0,0,0,0
1,250.0,150.0,4,3,0,0,0,1,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,69.0,69.0,2,2,0,0,0,0,0,0,1,0
0,140.0,140.0,3,3,0,0,1,0,0,0,0,0
1,267.0,113.0,3,2,0,0,1,0,0,0,0,0
0,47.0,47.0,2,2,0,0,0,0,0,0,0,0
1,5400.0,400.0,4,6,0,0,0,1,0,0,0,0
0,180.0,180.0,3,4,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
1,845.0,277.0,5,4,0,0,1,0,0,0,0,0
1,398.0,150.0,4,3,0,0,0,0,1,0,0,0
1,237.0,374.0,13,6,0,0,0,0,0,0,0,0
1,100.0,100.0,3,2,0,0,0,0,0,0,0,0
1,684.0,164.0,4,2,1,0,0,0,0,0,0,0
0,106.0,106.0,3,2,1,0,0,0,0,0,0,0
0,57.0,57.0,3,2,0,0,0,0,0,0,0,0
0,90.0,90.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,180.0,126.0,4,2,0,0,0,0,1,0,0,0
1,82.0,62.0,3,1,0,0,0,0,0,0,1,0
1,121.0,39.0,2,1,0,0,0,0,0,1,0,0
